ID	ComplexCtxs	ContraFlag	Veridical	Antiveridical	Averidical	Equals	Superclass	Subclass	Disjoint	TargetLabel
6076a	0	0	1	0	0	1	0	1	0	B
6079a	1	0	1	1	0	1	0	0	0	B
6081a	0	0	1	0	0	1	0	1	0	B
6087a	1	0	1	0	0	1	1	0	0	B
6089a	1	0	1	0	0	1	0	0	0	B
6090a	1	0	1	0	0	1	1	0	0	B
6091a	1	0	1	0	0	1	0	1	0	B
6094a	0	0	1	0	0	1	1	1	0	DL
6097a	1	0	1	1	0	1	0	0	0	S
6100a	0	0	1	0	0	1	0	0	0	DL
6102a	0	0	1	0	0	1	0	0	0	DL
6107a	0	0	1	0	0	1	1	0	0	B
6110a	0	0	1	0	0	1	0	1	0	B
6111a	0	0	1	0	0	1	0	1	0	DL
6113a	0	0	1	0	0	1	0	1	0	DL
6114a	0	0	1	0	0	1	1	0	0	DL
6115a	0	0	1	0	0	1	0	1	0	DL
6116a	0	0	1	0	0	1	0	1	0	DL
6118a	0	0	1	0	0	1	0	1	1	DL
6121a	0	0	1	0	0	1	1	0	0	B
6124a	1	0	1	1	0	1	0	0	0	B
6125a	1	0	1	0	0	1	0	0	0	B
6126a	0	0	1	0	0	1	0	0	0	N
6129a	1	0	1	0	0	1	0	1	0	B
6130a	1	0	1	1	0	1	0	0	0	B
6132a	0	0	1	0	0	1	0	1	0	B
6134a	1	0	1	0	0	1	0	0	0	DL
6138a	0	0	1	1	0	1	0	0	0	DL
6139a	0	0	1	0	0	0	1	0	0	B
6140a	1	0	1	0	0	1	0	0	0	B
6141a	1	0	1	0	0	1	0	0	0	B
6142a	0	0	1	0	0	1	0	0	0	DL
6143a	0	0	1	0	0	1	0	1	0	DL
6148a	1	0	1	1	0	0	0	1	0	B
6149a	0	0	1	0	1	0	0	0	0	S
6151a	1	0	1	0	0	1	0	0	0	S
6156a	0	0	1	0	0	1	1	0	1	B
6162a	1	0	1	0	0	1	1	0	0	N
6163a	0	0	1	0	0	1	0	1	0	B
6165a	0	0	1	0	0	0	1	0	0	B
6166a	1	0	1	1	0	0	1	0	0	DL
6167a	1	0	1	0	0	1	0	1	0	DL
6168a	1	0	1	0	0	1	0	1	0	DL
6172a	0	0	1	0	0	1	0	0	0	N
6173a	0	1	1	0	0	1	0	0	0	DL
6177a	1	0	1	0	0	0	1	0	0	B
6181a	0	0	1	0	0	0	0	1	0	S
6182a	0	0	1	0	0	0	1	0	0	B
6184a	0	0	1	0	0	1	0	0	1	S
6189a	1	0	1	0	0	0	0	0	0	B
6190a	1	0	1	0	0	0	0	0	0	B
6192a	0	0	1	0	0	1	1	1	0	DL
6196a	1	0	1	0	0	0	0	0	0	B
6201a	0	0	1	0	0	1	0	0	0	B
6204a	1	0	1	0	0	1	0	1	0	DL
6207a	1	0	1	1	0	0	1	0	0	B
6210a	1	0	1	0	0	0	0	1	0	B
6216a	1	0	1	0	0	1	0	1	0	N
6217a	1	0	1	0	0	1	1	0	0	B
6220a	1	0	1	0	0	1	0	1	0	B
6221a	0	0	1	0	0	1	0	0	0	B
6222a	1	0	1	0	0	1	0	0	0	B
6223a	0	0	1	0	0	1	0	1	0	B
6226a	0	0	1	1	0	0	1	1	1	DL
6227a	0	0	1	0	0	0	1	0	1	B
6229a	0	0	1	0	0	0	1	0	1	B
6230a	0	0	1	0	0	1	0	1	0	B
6235a	0	0	1	0	0	0	0	0	0	B
6237a	0	0	1	0	0	1	0	0	0	B
6238a	0	0	1	0	0	1	0	0	0	B
6240a	0	0	1	0	0	1	1	0	0	B
6244a	1	0	1	0	0	0	0	0	0	B
6245a	1	0	1	0	0	0	0	1	0	B
6247a	1	0	1	0	0	1	0	0	0	B
6251a	0	0	1	0	0	1	1	0	0	N
6252a	0	0	1	0	0	1	1	0	0	B
6254a	0	0	1	0	0	0	1	0	0	B
6255a	0	0	1	0	0	1	0	0	0	B
6256a	0	0	1	0	0	0	0	1	0	N
6257a	0	0	1	1	0	0	1	0	0	DL
6260a	1	0	1	1	0	1	0	1	0	B
6261a	0	0	1	0	0	1	0	0	0	B
6262a	0	0	1	0	0	1	0	0	0	DL
6264a	0	0	1	0	0	1	0	1	0	DL
6265a	0	0	1	0	0	1	1	0	0	DL
6268a	0	0	1	0	0	1	0	0	0	B
6269a	1	0	1	1	0	1	0	0	0	B
6270a	0	0	1	0	0	1	0	1	0	B
6271a	0	0	1	0	0	1	0	0	0	DL
6273a	0	0	1	0	0	1	1	0	0	B
6274a	0	0	1	0	0	1	1	0	0	B
6275a	0	0	1	1	0	1	1	1	0	B
6276a	0	0	1	0	0	1	0	1	0	B
6277a	1	0	1	0	0	1	0	1	0	B
6279a	0	0	1	0	0	1	0	1	0	N
6281a	0	0	1	0	0	1	0	0	0	DL
6282a	1	0	1	0	0	1	0	1	0	B
6283a	1	0	1	0	0	1	0	1	0	DL
6284a	0	0	1	0	0	1	0	1	0	B
6285a	1	0	1	0	0	0	0	1	0	B
6289a	1	0	1	0	0	1	0	0	0	B
6294a	1	0	1	0	0	1	0	0	0	B
6296a	1	0	1	0	0	0	1	0	0	B
6298a	0	0	1	0	0	1	1	0	0	B
6303a	0	0	1	0	0	0	1	0	0	B
6304a	0	0	1	0	0	0	1	0	0	B
6312a	0	0	1	0	0	1	0	1	0	DL
6314a	0	0	1	0	0	1	1	0	0	B
6320a	0	0	1	0	0	0	1	0	0	B
6322a	0	0	1	0	0	1	1	0	0	B
6323a	0	0	1	0	0	1	1	0	0	B
6324a	0	0	1	0	0	1	0	1	0	B
6325a	1	0	1	1	0	1	0	0	0	B
6328a	0	0	1	0	0	1	0	0	1	S
6329a	1	0	1	0	0	1	0	0	0	B
6331a	1	0	1	0	0	1	0	0	0	B
6332a	1	0	1	1	0	1	0	0	0	N
6339a	1	0	1	1	0	1	0	0	0	B
6340a	0	0	1	0	0	1	0	1	0	DL
6341a	1	0	1	1	0	1	0	1	0	DL
6343a	0	0	1	1	0	1	0	1	0	S
6351a	1	0	1	1	0	1	1	0	0	DL
6352a	0	0	1	0	0	1	0	1	0	DL
6354a	0	0	1	0	0	1	1	0	0	B
6355a	0	0	1	0	0	1	0	1	0	B
6356a	0	0	1	0	0	1	0	0	0	N
6361a	0	0	1	0	0	1	0	1	0	N
6364a	0	0	1	0	0	1	0	1	0	B
6365a	0	0	1	0	0	1	0	0	0	N
6367a	1	0	1	0	0	1	0	0	0	B
6369a	0	0	1	0	0	1	1	0	0	B
6371a	0	0	1	0	0	0	0	1	0	B
6374a	0	0	1	0	0	1	0	1	0	B
6376a	0	0	1	0	0	1	0	0	0	B
6378a	1	0	1	1	0	1	0	0	0	B
6379a	0	0	1	0	0	1	0	1	0	DL
6380a	0	0	1	0	0	1	0	0	0	B
6383a	0	0	1	0	0	1	0	1	0	DL
6384a	1	0	1	0	0	1	0	0	0	B
6388a	0	0	1	0	0	1	0	0	0	B
6389a	1	0	1	1	0	1	0	0	0	B
6391a	1	0	1	0	0	1	0	0	0	B
6393a	1	0	1	0	0	1	0	0	0	B
6398a	1	0	1	0	0	1	0	0	0	B
6399a	1	0	1	0	0	1	0	1	0	B
6400a	1	0	1	0	0	1	1	0	0	B
6401a	1	0	1	0	0	1	0	1	0	B
6403a	1	0	1	0	0	1	0	1	0	B
6406a	0	0	1	0	0	1	0	1	0	N
6408a	1	0	1	0	0	1	0	0	0	S
6409a	1	0	1	0	0	0	0	1	0	B
6410a	0	0	1	0	0	0	1	0	0	B
6413a	1	0	1	0	0	0	1	0	0	B
6414a	1	0	1	0	0	0	1	0	0	B
6415a	0	1	1	0	0	1	0	0	0	DL
6416a	1	0	1	1	0	1	0	0	0	B
6418a	0	0	1	0	0	1	0	0	0	DL
6422a	0	0	1	0	0	1	1	0	0	B
6425a	0	0	1	0	0	0	1	0	0	B
6427a	1	0	1	1	0	1	0	0	0	B
6428a	0	0	1	0	0	1	0	0	0	B
6430a	0	0	1	0	1	1	1	0	0	S
6431a	0	0	1	0	0	1	0	0	0	B
6433a	0	0	1	0	0	1	0	1	0	DL
6435a	0	0	1	1	0	0	0	0	0	B
6436a	0	0	1	0	0	1	0	1	0	B
6437a	0	0	1	0	0	1	0	1	0	B
6438a	0	0	1	1	0	1	0	0	0	B
6439a	0	0	1	0	0	1	0	1	0	B
6440a	0	0	1	0	0	1	0	0	1	B
6441a	0	0	1	0	0	1	0	0	0	B
6442a	0	0	1	0	0	1	0	0	0	B
6445a	0	0	1	0	0	1	0	0	0	B
6446a	0	0	1	0	0	1	0	1	0	B
6449a	0	0	1	0	0	1	0	1	0	DL
6451a	1	0	1	0	0	1	1	0	0	S
6453a	1	0	1	0	0	1	0	0	0	DL
6455a	0	0	1	1	0	0	1	0	0	B
6456a	1	0	1	0	0	1	0	1	0	B
6457a	0	0	1	0	0	1	0	0	0	B
6459a	0	0	1	0	0	1	0	0	0	N
6461a	1	0	1	0	0	1	1	0	0	B
6462a	1	0	1	0	0	1	0	0	0	B
6464a	1	0	1	0	0	1	0	0	0	B
6465a	0	0	1	0	0	1	1	0	0	B
6466a	0	0	1	1	0	1	0	0	0	B
6472a	0	0	1	0	0	1	0	1	0	B
6473a	1	0	1	1	0	1	0	1	0	DL
6474a	0	0	1	0	0	1	0	1	0	B
6475a	0	0	1	0	0	1	1	0	0	B
6476a	0	0	1	0	0	1	0	1	0	B
6479a	0	0	1	0	0	1	0	1	0	B
6481a	0	0	1	0	0	1	0	0	0	B
6483a	0	0	1	0	0	1	0	0	0	B
6484a	0	0	1	1	0	1	1	0	0	B
6485a	0	0	1	0	0	1	0	1	0	S
6486a	0	0	1	0	0	1	0	0	0	B
6487a	0	0	1	0	0	1	0	0	0	N
6490a	1	0	1	0	0	0	0	1	0	B
6493a	1	0	1	0	0	0	1	0	0	B
6494a	1	0	1	0	0	0	1	0	0	B
6498a	0	0	1	0	0	1	0	0	0	N
6501a	0	0	1	0	0	1	0	1	0	B
6502a	1	0	1	0	0	1	0	0	0	B
6503a	1	0	1	0	0	0	1	0	0	B
6504a	0	0	1	1	0	1	0	1	0	B
6505a	0	0	1	0	0	1	1	0	0	B
6507a	1	0	1	1	0	1	0	0	0	B
6509a	0	0	1	0	0	1	0	0	0	DL
6512a	1	0	1	0	0	1	0	1	0	DL
6515a	0	0	1	0	0	1	0	0	0	DL
6516a	1	0	1	1	0	1	0	0	0	B
6518a	0	0	1	0	0	1	0	1	0	B
6519a	1	0	1	1	0	1	0	0	0	B
6520a	1	0	1	0	0	1	0	0	0	B
6522a	1	0	1	0	0	1	0	0	0	B
6523a	1	0	1	1	0	1	1	0	0	B
6524a	1	0	1	0	0	0	1	0	0	B
6525a	1	0	1	0	0	1	0	0	0	B
6526a	0	0	1	0	0	1	0	1	0	B
6528a	0	0	1	0	0	1	0	1	0	B
6530a	0	0	1	0	0	1	0	1	0	S
6533a	0	0	1	0	0	1	0	1	0	S
6534a	0	0	1	0	0	1	1	1	0	B
6537a	0	0	1	0	0	1	1	0	0	DL
6538a	1	0	1	1	0	1	0	0	0	B
6541a	0	0	1	0	0	1	0	1	0	B
6542a	0	0	1	1	0	1	0	1	0	N
6547a	0	0	1	1	0	1	0	0	0	B
6551a	0	0	1	0	0	1	0	0	1	DL
6553a	0	0	1	1	0	1	0	0	0	B
6556a	0	0	1	0	0	1	1	0	0	N
6560a	0	0	1	0	0	1	0	1	0	DL
6561a	1	0	1	0	0	0	0	1	0	B
6562a	1	0	1	0	0	1	1	0	0	B
6564a	0	0	1	0	0	1	0	0	0	B
6570a	1	0	1	1	0	0	0	1	0	B
6571a	1	0	1	0	0	0	0	0	0	B
6573a	1	0	1	1	0	0	0	1	0	N
6574a	0	0	1	0	0	0	0	1	0	B
6581a	0	0	1	0	0	1	0	1	0	B
6583a	0	0	1	0	0	1	1	0	0	B
6585a	1	0	1	0	0	1	0	0	0	B
6586a	0	0	1	0	0	1	0	1	0	B
6587a	0	0	1	0	0	1	0	1	0	N
6594a	1	0	1	0	0	1	0	0	0	B
6596a	0	0	1	1	0	1	0	0	0	B
6601a	1	0	1	0	0	1	0	0	0	B
6602a	0	0	1	0	0	1	1	0	0	DL
6608a	1	0	1	0	0	0	0	1	0	B
6609a	1	0	1	1	0	0	0	0	0	B
6611a	0	0	1	0	0	1	0	0	0	B
6612a	1	0	1	1	0	1	0	0	0	B
6613a	0	0	1	0	0	1	0	1	0	B
6616a	1	0	1	1	0	1	0	0	0	B
6621a	0	0	1	0	0	1	0	0	0	DL
6622a	0	0	1	0	0	1	0	1	0	S
6623a	1	0	1	1	0	1	0	0	0	B
6624a	0	0	1	0	0	1	1	0	0	B
6627a	0	0	1	0	0	1	0	1	0	DL
6628a	0	0	1	0	0	1	0	1	0	DL
6629a	0	0	1	0	0	1	0	1	0	B
6630a	1	0	1	1	0	1	0	0	0	B
6633a	1	0	1	1	0	1	0	1	0	DL
6636a	0	0	1	0	0	1	0	0	0	B
6637a	1	1	1	1	0	1	1	0	0	N
6639a	0	0	1	0	0	1	0	1	0	S
6641a	1	0	1	1	0	1	0	0	0	B
6642a	0	0	1	0	0	1	0	0	0	DL
6643a	0	0	1	0	0	1	0	0	0	N
6645a	1	0	1	0	0	1	1	0	0	B
6650a	0	0	1	0	0	1	0	1	0	B
6651a	0	0	1	0	0	1	0	1	0	B
6652a	0	0	1	0	0	1	0	0	0	DL
6653a	0	0	1	0	0	1	0	0	0	B
6654a	0	0	1	0	0	1	0	0	0	B
6655a	1	0	1	0	0	0	0	0	0	B
6660a	0	0	1	0	0	1	0	1	0	B
6661a	1	0	1	0	0	1	0	0	0	B
6662a	0	0	1	0	0	1	0	0	0	B
6663a	0	0	1	0	0	1	0	1	0	DL
6666a	0	0	1	0	0	0	0	1	0	B
6667a	1	0	1	1	0	0	1	0	0	B
6668a	0	0	1	0	0	0	1	0	0	B
6672a	1	0	1	1	0	1	0	0	0	B
6676a	1	0	1	0	0	0	1	1	0	B
6677a	1	0	1	0	0	0	1	1	0	B
6679a	0	1	1	0	0	1	0	0	1	DL
6680a	0	0	1	0	0	1	0	1	0	B
6681a	1	0	1	1	0	1	0	1	0	B
6682a	0	1	1	0	0	1	1	0	0	B
6685a	0	1	1	0	0	1	0	0	1	B
6686a	0	1	1	0	0	1	0	0	1	DL
6689a	0	0	1	0	0	1	1	0	1	DL
6690a	1	0	1	1	0	1	1	0	0	B
6691a	1	0	1	0	0	1	0	0	0	N
6693a	1	0	1	0	0	0	0	1	0	N
6699a	1	0	1	1	0	1	0	0	0	B
6702a	0	0	1	0	0	1	0	1	0	B
6703a	0	0	1	0	0	1	1	0	0	B
6704a	0	0	1	0	0	1	1	0	0	B
6706a	1	0	1	0	0	1	0	0	0	B
6707a	0	0	1	0	0	1	1	0	0	DL
6708a	1	0	1	1	0	1	0	0	0	B
6710a	1	0	1	1	0	1	1	0	0	B
6712a	1	0	1	0	0	1	0	1	0	B
6713a	0	0	1	0	0	1	1	1	0	B
6716a	0	0	1	0	0	1	0	0	0	B
6718a	1	0	1	0	0	1	0	0	0	N
6719a	0	0	1	0	0	0	0	0	0	B
6722a	0	0	1	0	0	1	0	0	0	B
6724a	0	0	1	0	0	1	0	0	0	B
6726a	1	0	1	0	0	1	0	0	0	B
6727a	0	1	1	0	0	1	0	0	0	DL
6730a	1	0	1	0	0	0	0	1	0	B
6732a	1	0	1	1	0	0	1	0	0	B
6734a	0	0	1	1	0	1	0	0	0	DL
6737a	1	0	1	1	0	1	0	0	0	B
6739a	0	0	1	0	0	0	0	0	0	B
6741a	0	0	1	0	0	0	0	0	0	B
6743a	0	0	1	0	0	0	0	0	0	B
6744a	0	0	1	0	0	0	0	0	0	B
6749a	0	0	1	0	0	1	0	0	0	B
6751a	0	0	1	0	0	0	0	0	0	B
6753a	0	0	1	0	0	0	0	0	0	N
6759a	1	0	1	1	0	1	0	0	0	DL
6763a	0	0	1	0	0	1	0	1	0	B
6767a	1	0	1	1	0	1	0	0	0	B
6774a	0	0	1	0	0	1	0	0	0	B
6776a	0	0	1	0	0	1	0	0	0	B
6779a	0	0	1	0	0	1	1	0	0	B
6780a	0	0	1	0	0	1	1	0	0	B
6782a	0	0	1	0	0	1	0	1	0	B
6783a	0	0	1	0	0	1	0	1	0	B
6785a	0	0	1	0	0	1	0	0	0	B
6786a	1	0	1	1	0	1	0	0	0	B
6787a	1	0	1	0	0	0	0	1	0	B
6788a	1	0	1	1	0	1	0	0	0	B
6790a	1	0	1	1	0	1	0	0	0	DL
6792a	0	0	1	0	0	1	0	1	0	B
6793a	0	0	1	0	0	1	0	0	0	DL
6794a	0	0	1	0	0	1	0	0	0	DL
6795a	0	0	1	0	0	1	0	0	0	DL
6796a	0	0	1	0	0	1	0	1	0	B
6797a	0	0	1	0	0	1	0	0	0	B
6798a	0	0	1	0	0	1	0	0	0	B
6801a	0	0	1	0	0	1	0	0	0	B
6803a	0	0	1	0	0	1	1	0	0	S
6806a	1	0	1	0	0	0	0	0	0	B
6807a	1	0	1	0	0	1	0	0	0	B
6808a	1	0	1	0	0	0	0	0	0	B
6809a	1	0	1	1	0	0	0	0	0	B
6811a	1	0	1	0	0	0	0	0	0	B
6815a	0	0	1	0	0	1	0	1	0	N
6817a	0	0	1	0	0	1	1	0	0	B
6818a	0	0	1	0	0	1	1	0	0	B
6820a	0	0	1	0	0	1	1	0	0	N
6821a	0	0	1	0	0	1	0	0	0	B
6823a	1	0	1	0	0	1	0	0	0	B
6826a	0	0	1	0	0	0	1	0	0	B
6827a	1	0	1	1	0	0	0	1	0	DL
6828a	0	0	1	0	0	0	0	1	0	B
6829a	0	0	1	0	0	0	1	0	0	B
6831a	0	0	1	0	0	0	0	1	0	B
6832a	0	0	1	0	0	1	0	0	0	B
6835a	0	0	1	1	0	1	0	0	0	B
6836a	0	0	1	0	0	1	0	0	0	B
6837a	1	0	1	1	0	0	0	0	0	B
6838a	0	0	1	0	0	1	0	0	0	B
6839a	0	0	1	1	0	1	0	0	0	B
6841a	0	0	1	0	0	1	0	0	0	B
6842a	1	0	1	0	0	1	0	0	0	B
6844a	0	0	1	0	0	1	0	1	0	B
6846a	1	0	1	0	0	0	0	0	0	B
6848a	0	0	1	0	0	1	1	0	0	B
6850a	1	0	1	0	0	1	0	0	0	B
6852a	0	0	1	0	0	1	0	1	0	B
6853a	0	0	1	0	0	1	0	0	0	N
6854a	0	0	1	0	0	1	0	1	0	B
6856a	0	0	1	0	0	1	0	1	0	B
6858a	0	0	1	0	0	1	1	0	0	B
6859a	0	0	1	0	0	1	0	0	0	DL
6860a	0	0	1	0	0	1	0	0	0	S
6861a	0	0	1	0	0	1	0	0	0	B
6864a	1	0	1	1	0	1	0	0	0	B
6867a	0	0	1	0	0	1	1	0	0	B
6871a	0	0	1	0	0	1	0	0	0	DL
6872a	0	0	1	0	0	1	0	0	0	S
6873a	1	0	1	0	0	1	1	0	0	B
6874a	0	0	1	0	0	1	0	1	0	S
6876a	0	0	1	0	0	1	0	1	0	B
6878a	0	0	1	0	0	1	0	1	0	S
6881a	0	0	1	0	0	1	0	0	0	B
6882a	0	0	1	0	0	1	0	0	0	DL
6883a	0	0	1	0	0	1	1	0	0	B
6886a	0	0	1	1	0	0	1	1	0	B
6888a	0	0	1	0	0	1	0	1	0	B
6889a	1	0	1	1	0	1	0	0	0	B
6891a	0	0	1	0	0	1	0	0	1	DL
6892a	0	0	1	0	0	1	1	0	0	B
6893a	0	0	1	0	0	1	0	1	0	DL
6895a	1	0	1	1	0	0	0	1	0	B
6898a	1	0	1	0	0	1	0	0	0	B
6900a	1	0	1	1	0	1	0	0	0	B
6904a	0	0	1	1	0	1	1	1	0	B
6906a	1	0	1	0	0	1	0	0	0	DL
6908a	0	0	1	0	0	1	0	0	0	B
6909a	1	0	1	1	0	1	0	0	0	B
6910a	1	0	1	0	0	1	1	1	0	B
6911a	1	0	1	1	0	1	0	1	0	B
6915a	1	0	1	0	0	1	0	0	0	B
6916a	0	0	1	0	0	1	0	0	0	B
6917a	0	0	1	0	0	1	0	0	0	B
6925a	0	0	1	0	0	0	0	1	0	B
6926a	0	0	1	0	0	1	0	0	0	B
6928a	0	0	1	0	0	1	0	0	0	B
6929a	1	0	1	1	0	1	1	0	0	B
6930a	0	0	1	0	0	1	0	0	0	N
6933a	1	0	1	1	0	1	0	0	0	B
6935a	0	0	1	0	0	1	0	0	0	B
6936a	0	0	1	0	0	1	0	1	0	DL
6937a	0	0	1	0	0	1	0	1	0	S
6938a	0	0	1	0	0	1	0	1	0	B
6939a	0	0	1	0	0	1	0	0	1	DL
6941a	0	0	1	0	0	1	0	0	0	B
6943a	0	0	1	0	0	1	0	0	0	B
6944a	0	0	1	0	0	1	1	0	0	B
6949a	0	0	1	0	0	1	0	0	1	S
6951a	0	0	1	0	0	1	0	0	0	B
6952a	0	0	1	0	0	1	0	0	0	B
6953a	0	0	1	0	0	0	0	1	0	B
6954a	0	0	1	0	0	1	0	0	0	B
6956a	0	0	1	0	0	1	0	0	0	B
6959a	0	0	1	0	0	1	0	0	0	S
6960a	1	0	1	0	0	1	0	0	0	B
6962a	0	0	1	0	0	0	1	0	0	B
6963a	1	0	1	0	0	0	1	0	0	B
6965a	0	0	1	0	0	1	0	0	0	B
6967a	0	0	1	0	0	0	1	0	0	B
6972a	0	0	1	0	0	1	0	1	0	N
6973a	1	0	1	0	0	0	0	1	0	DL
6976a	1	0	1	0	0	0	0	1	0	DL
6977a	1	0	1	1	0	0	1	0	0	B
6984a	1	0	1	1	0	0	0	1	0	B
6985a	0	0	1	0	0	0	1	1	0	B
6986a	0	0	1	0	0	0	1	1	0	B
6988a	0	0	1	0	0	1	0	0	0	DL
6989a	1	0	1	0	0	1	0	0	0	B
6990a	0	0	1	0	0	1	0	1	0	B
6999a	0	0	1	0	0	1	0	1	0	B
7003a	0	0	1	0	0	0	1	0	0	B
7010a	0	0	1	0	0	1	0	1	0	N
7011a	0	0	1	1	0	1	0	1	0	DL
7012a	0	0	1	0	0	0	1	0	0	N
7014a	0	0	1	0	0	1	1	0	0	N
7015a	0	0	1	0	0	1	0	1	0	B
7017a	1	0	1	0	0	0	1	0	0	B
7023a	1	0	1	0	0	0	0	0	0	B
7024a	1	0	1	0	0	0	0	1	0	B
7029a	1	0	1	1	0	1	0	0	0	B
7030a	0	0	1	0	0	0	0	1	0	S
7031a	0	0	1	1	0	0	1	0	0	B
7032a	0	0	1	0	0	0	0	1	0	N
7033a	0	0	1	1	0	1	0	0	0	S
7034a	0	0	1	0	0	0	0	1	0	S
7036a	0	0	1	0	0	1	0	1	0	DL
7037a	0	0	1	1	0	1	0	1	0	S
7038a	1	0	1	0	0	1	0	0	0	B
7039a	1	0	1	1	0	1	0	0	0	B
7041a	1	0	1	0	0	0	1	0	0	DL
7042a	1	0	1	0	0	1	0	0	0	B
7046a	0	0	1	0	0	1	1	0	0	DL
7047a	1	0	1	1	0	1	0	0	0	B
7048a	0	0	1	0	0	1	0	0	0	B
7049a	1	0	1	1	0	1	0	0	0	B
7050a	0	0	1	0	0	1	0	0	0	B
7051a	0	0	1	1	0	1	0	0	0	B
7052a	0	0	1	0	0	1	1	0	0	B
7053a	1	0	1	1	0	1	0	1	0	DL
7055a	0	0	1	0	0	1	0	1	0	B
7057a	0	1	1	0	0	1	0	0	0	DL
7059a	0	1	1	0	0	1	0	1	0	DL
7062a	0	0	1	0	0	1	0	0	0	DL
7065a	1	0	1	1	0	1	0	0	0	B
7067a	1	0	1	0	0	1	0	0	0	B
7068a	0	0	1	0	0	1	0	0	0	B
7069a	1	0	1	0	0	0	1	0	0	B
7071a	1	0	1	0	0	0	1	0	0	B
7072a	0	0	1	0	0	1	1	0	0	B
7073a	0	0	1	0	0	1	0	1	0	B
7075a	0	0	1	0	0	1	0	1	0	B
7076a	1	0	1	1	0	1	0	0	0	B
7078a	1	0	1	1	0	1	0	0	0	B
7079a	0	0	1	0	0	1	0	0	0	B
7080a	0	0	1	0	0	1	0	1	0	B
7089a	1	0	1	0	0	1	0	0	0	B
7091a	1	0	1	0	0	1	0	0	0	B
7095a	1	0	1	0	0	1	0	0	0	S
7096a	0	0	1	0	0	1	0	0	0	N
7097a	0	0	1	0	0	0	0	1	0	S
7098a	0	0	1	0	0	1	0	1	0	S
7102a	0	0	1	0	0	1	0	1	0	DL
7106a	0	0	1	0	0	1	0	0	0	N
7107a	0	0	1	0	0	1	1	1	0	B
7109a	0	0	1	0	0	1	1	1	0	B
7111a	1	0	1	1	0	0	1	0	0	B
7112a	0	0	1	0	0	1	1	1	0	B
7113a	1	0	1	0	0	1	0	0	0	DL
7114a	1	0	1	1	0	1	0	0	0	B
7115a	1	0	1	0	0	1	0	1	0	DL
7117a	1	0	1	0	0	1	0	0	0	B
7122a	0	0	1	0	0	1	0	0	0	B
7128a	0	0	1	0	0	1	0	0	0	B
7129a	1	0	1	0	0	1	0	0	0	B
7130a	0	0	1	0	0	1	0	0	0	B
7131a	0	0	1	0	0	1	0	1	0	B
7132a	1	0	1	0	0	1	0	0	0	B
7134a	0	0	1	0	0	1	0	0	0	N
7135a	1	0	1	0	0	1	0	0	0	B
7136a	0	0	1	0	0	1	0	0	0	N
7137a	1	0	1	0	0	1	0	0	0	N
7140a	0	0	1	0	0	1	0	0	0	N
7141a	0	0	1	0	0	1	0	0	0	B
7142a	0	0	1	0	0	1	0	1	0	DL
7146a	0	0	1	0	0	1	0	1	0	DL
7147a	0	0	1	0	0	0	0	0	0	B
7148a	0	0	1	0	0	0	0	0	0	B
7149a	0	0	1	0	0	0	0	1	0	B
7151a	0	0	1	0	0	0	0	1	0	B
7152a	0	0	1	0	0	0	0	0	0	B
7154a	1	0	1	1	0	1	0	0	0	B
7157a	0	0	1	0	0	1	1	0	0	B
7158a	0	0	1	1	0	1	0	1	0	N
7159a	0	0	1	0	0	1	0	0	0	B
7160a	0	0	1	1	0	1	0	1	0	B
7162a	0	0	1	0	0	1	0	0	0	DL
7163a	1	0	1	1	0	1	0	0	0	B
7167a	0	0	1	0	0	1	0	1	0	B
7168a	0	0	1	1	0	1	0	1	0	B
7169a	1	0	1	0	0	1	0	0	0	B
7170a	0	0	1	1	0	1	1	0	0	B
7171a	1	0	1	0	0	1	1	0	0	B
7172a	0	0	1	0	0	1	1	0	0	B
7173a	0	0	1	0	0	1	0	1	0	B
7174a	0	0	1	0	0	1	0	1	0	DL
7175a	0	0	1	0	0	1	0	1	0	DL
7176a	1	0	1	1	0	1	0	0	0	B
7177a	1	0	1	0	0	1	0	0	0	S
7178a	1	0	1	1	0	1	0	0	0	S
7179a	0	0	1	0	0	1	1	0	0	B
7180a	1	0	1	0	0	1	0	0	0	B
7181a	0	0	1	0	0	1	1	0	0	B
7182a	0	0	1	0	0	1	0	0	0	B
7183a	1	0	1	1	0	1	0	0	0	B
7184a	0	0	1	0	0	1	0	1	0	B
7187a	1	0	1	0	0	0	0	1	0	DL
7188a	1	0	1	0	0	0	0	1	0	DL
7190a	1	0	1	0	0	0	0	1	0	DL
7191a	1	0	1	1	0	0	0	1	0	N
7192a	1	0	1	0	0	0	0	1	0	DL
7193a	0	0	1	0	0	1	0	1	0	DL
7194a	0	0	1	1	0	1	1	0	0	B
7195a	0	0	1	0	0	1	0	0	0	B
7197a	0	0	1	0	0	1	0	1	0	DL
7198a	0	0	1	0	0	1	0	0	0	B
7199a	0	0	1	0	0	1	1	0	0	B
7201a	0	0	1	0	0	1	0	1	0	DL
7202a	0	0	1	0	0	1	0	1	0	B
7203a	1	0	1	1	0	1	0	0	0	B
7206a	0	0	1	0	0	1	0	1	0	S
7207a	0	0	1	0	0	1	1	1	0	B
7212a	0	0	1	0	0	1	0	1	0	N
7215a	0	0	1	0	0	1	0	0	0	B
7216a	0	0	1	0	0	1	0	0	0	DL
7220a	1	0	1	1	0	1	0	1	0	B
7223a	0	0	1	0	0	1	1	0	0	B
